17681559226,1768155922620169913966131537380212941600
8707777519329994,8707777519329994213727721125884360871583
194793527456442,1947935274564429846308888463853810686217
02,025
06,0685001695004695975838937352753862266494
53319047,5331904743954740664015260871940915743955
84381306095552622720,8438130609555262272083751862983706678722
0585514447713386823144995479293381,0585514447713386823144995479293381312599
4909373809333940744557008420901,4909373809333940744557008420901559038534
20839824594576613,2083982459457661334271056495719356443156
61449,6144922475124889575348359262262635454067
813210484518784516230623911878024604,8132104845187845162306239118780246040508
bani,banished
unsatisfi,unsatisfied
hindqua,hindquarters
50179245520673290038,5017924552067329003818814068686247959272
57800315803725555410178461863,5780031580372555541017846186347869064604
8023610477431153307851599029777,8023610477431153307851599029777714996102
unsatisfa,unsatisfactory
4833838054369880310983922140260514297,4833838054369880310983922140260514297591
13,132
57094677131822113205505046,5709467713182211320550504657970186933776
unsatisfy,unsatisfying
17,173
663483835896703409,6634838358967034091155130878201387234947
655604876339,6556048763399988478426451731890365879756
23302540860761158593216034,2330254086076115859321603465240763923593
bals,balsora
gutenbe,gutenberg
79111641766331328852352,7911164176633132885235206248792297895945
5701782,5701782303809656788311228930580914057261
3241042,3241042424451570052968378815749468441508
00050311734392073211,0005031173439207321139080329363447972735
49480006719437142405810532751772,4948000671943714240581053275177219524743
633473,6334738389017759714236223057776395541011
298167439644524,2981674396445249566555323116499206771636
153727843553986244015856488692101,1537278435539862440158564886921016447816
misbecome,misbecomes
malf,malformation
091412538891808796853896062,0914125388918087968538960627860118193099
20,2001
40903525773459382482320530555,4090352577345938248232053055567238095022
509721433149,5097214331492586604248511405819579711564
3504315139606691325837,3504315139606691325837903374862083669547
24,2400
28,2816339049676558789901487477972479202502
2231877065395275783874454,2231877065395275783874454229129966623016
possibilitie,possibilities
38986950,3898695076713447940748097845416328110406
624861640938645252177935289,6248616409386452521779352899475784962552
261234878334034473833573601973235946,2612348783340344738335736019732359466042
642393773222453866,6423937732224538665992861551475342773370
75658002119282,7565800211928270391042391966426911155333
endowe,endowed
6375154630,6375154630483311272223181233837177980043
454959,4549594387368078395699119870593880855008
0853555405814715,0853555405814715927322067756766921366408
104655438916515095418730,1046554389165150954187306071015034430609
endowm,endowments
31,315
3026486760843320,3026486760843320465852547055588241025465
6579790379775050,6579790379775050314364746514224847688313
stav,stave
manl,manly
35,350
1s,1st
1844549795639984483680785199708,1844549795639984483680785199708820140776
99075828016611120,9907582801661112006314541131514410887576
star,start
horseta,horsetail
133406972822555353000447439588300797997,1334069728225553530004474395883007979973
74205718285409,7420571828540901363257214375920546404718
39,3999747352627641261259953509026095400486
640031215278702223664636357555035,6400312152787022236646363575550356557694
87586842504926903709,8758684250492690370934262028022399861803
surroun,surrounded
mant,mantle
banq,banquet
206461738080460290363,2064617380804602903639144493859012422380
95047405,9504740565210410022689878585254706890316
21287689054,2128768905459635863693448797497848411232
staf,staff
350804863393,3508048633935552384057355808637187635302
inspiri,inspiring
4518361856989088721789764694721246807,4518361856989088721789764694721246807900
stab,stable
inspire,inspired
stan,stand
mand,mandate
840857039781519981488223900599489119464,8408570397815199814882239005994891194647
68368717,6836871759091805726979401046501948485314
manh,manhood
42,425
305571672697259114631990688823893005,3055716726972591146319906888238930053800
treat,treatment
46,4632237020715331348870831741465914924063
speci,special
6649560781,6649560781253049175940158951469549652231
4190752431332390340490819,4190752431332390340490819523304438955906
54140008053148206971372621497555,5414000805314820697137262149755576051890
tread,treadest
specu,speculation
barm,barmaid
poignantl,poignantly
12476,1247645185080916391145929607115634420434
5254063691285010599912421270508133,5254063691285010599912421270508133194975
bari,baring
80379247783554001811745295774733,8037924778355400181174529577473397140123
4648523633,4648523633247591026705624663508025530581
bare,bared
53,534
57,5781487677299160941153954063362752423712
260131043006241071797150279343326340,2601310430062410717971502793433263407995
stumpi,stumping
00046541371091630096785951563947332,0004654137109163009678595156394733219093
8318808,8318808543673278068797716591116542244538
02353043699418491463140934317381,0235304369941849146314093431738143640546
0160704626215680,0160704626215680717481877844371436988218
8193849060653440404390490986412690,8193849060653440404390490986412690347926
950474056521041002268987858,9504740565210410022689878585254706890316
yawne,yawned
24462,2446212456101562729065130618520732925434
5941616693902049665352189672822671,5941616693902049665352189672822671972640
stumpe,stumped
5905115232356987153,5905115232356987153971278667180775786719
uzir,uziri
60,60174
36157951837937026741,3615795183793702674145140090283306446620
yawni,yawning
64,640
20457807054135257690325352,2045780705413525769032535227389638474956
overpowerin,overpowering
batc,batch
masq,masquerades
68,6843230694302417490297311819511329357468
3405754757017043670395964677159592,3405754757017043670395964677159592610294
197728545662292446164449728459786771,1977285456622924461644497284597867711574
38096560043105,3809656004310586054835577394662503323003
2170336,2170336151163782359059685168880561304838
04138324116072260299833,0413832411607226029983305353708761389396
937041193637478062,9370411936374780625824298250726464801821
speec,speech
benevolentl,benevolently
71,713
442936,4429364514286171585873397467918975712119
sedulo,sedulous
75,7518
43100595841166120545,4310059584116612054529703023647254929666
4998920868058257492796104841984,4998920868058257492796104841984443634632
18793390761420746702886796859,1879339076142074670288679685949854397894
8235753572874,8235753572874236648294604770429166438403
79,7965919809225550560061971283541270202072
stev,stevenson
allici,alliciana
mart,martin
7550723319888417590521211390,7550723319888417590521211390376609272658
9583994708,9583994708095478886350328112962689923111
734891518965002744232898118170924,7348915189650027442328981181709248273610
25423660,2542366067745004134157943121125012752322
099836164964775714638573,0998361649647757146385732473332266538945
unattach,unattached
25423660677450041341,2542366067745004134157943121125012752322
0160704626215680717481877844,0160704626215680717481877844371436988218
scribe,scribes
ster,stern
9614308381730362152,9614308381730362152064229783998253369802
82,8256009273977667585642598378587497776669
018276633622,0182766336227978104546331131294044833570
sten,stench
797188187854376797751675927822300312,7971881878543767977516759278223003129455
86,864
46536025915064,4653602591506445271657700044521097735585
32474605224240519,3247460522424051972825153787541962759327
7089757150333309636515,7089757150333309636515768045019660252155
refraine,refrained
791346544393,7913465443931965254154829494577875758599
305231990521857186285436875778609157269,3052319905218571862854368757786091572692
speakers_on_int,speakers_on_internet
stif,stiff
automatica,automatically
atmosph,atmosphere
93,9300
97,9784
0566883,0566883769642298255011950658378431252321
matr,matrix
manhoo,manhood
97231781,9723178171543721921039466384737156302267
2756310722334672611,2756310722334672611370549079536583453863
3809,3809656004310586054835577394662503323003
8n,8n1
baul,baulked
586669,5866695597216865060520728013421043557627
6302014417879820221162484716,6302014417879820221162484716574682911463
stateg,stategy
788967114805896806159427918964740195,7889671148058968061594279189647401954989
childis,childish
3801,3801296864037978355355907135570836994731
internetwork,internetworking
09181934116675835634397588860,0918193411667583563439758886046349413111
682366494640,6823664946401177803776799157180146386554
henchme,henchmen
65336375319295967726080853457652274,6533637531929596772608085345765227471404
2272181694,2272181694051590421708921042875521886583
