525714904543,5257149045432792519079400711150478537803
00537,0053783046195406369718429161685827341222
illiberali,illiberality
8906851867558685744344692137,8906851867558685744344692137920945906836
majo,majority
watchf,watchful
synonymou,synonymous
051099879071961185283255678747294,0510998790719611852832556787472942907151
00533,0053358318052008291572290469636555317815
26754819935461181439133675797001,2675481993546118143913367579700141255870
baki,baking
bake,baker
8131609096,8131609096480280123449337242786693089482
231747620653772616371744536054972669060,2317476206537726163717445360549726690601
5755129889483479742332285450414052,5755129889483479742332285450414052735423
798673920803845633723,7986739208038456337233119838558626380085
36026047890761945591820289365,3602604789076194559182028936577011641688
8758684250492690370934262028022399861,8758684250492690370934262028022399861803
01,010778
embowe,embowered
05,0574450289224688628533654221381572213116
09,0949298475227462534564256702254695786484
frenchm,frenchman
meaning,meaningful
band,bands
0413832411,0413832411607226029983305353708761389396
acknowl,acknowledge
498946787350929581652632072,4989467873509295816526320722589923687684
12,128
mali,malice
0323654700298,0323654700298798962898618101459647130791
16,167
entertaini,entertaining
562993696280935818976149101714534,5629936962809358189761491017145343556659
shortcoming,shortcomings
entertaine,entertained
96705218472127303279,9670521847212730327970738223860581986744
61459,6145994638578378211017122446355845171941
973108740264753658,9731087402647536582575657351059978314264
40094928209438629946188347909,4009492820943862994618834790932894161098
669077311800121188,6690773118001211882997373198910060609668
85406,8540671174444932479519572159419645863736
647291481745105388060109787505,6472914817451053880601097875059255371523
693447312997118934635450299468,6934473129971189346354502994681747128179
5711337286,5711337286840205574416030837052312242587
mala,maladies
avariciou,avaricious
male,malefactor
3821939,3821939520292791797324709455969101640298
23,2305860332060641949298931012423081105800
3807752318964689404303318214,3807752318964689404303318214865563701469
2488594873689907351216611839,2488594873689907351216611839787734271587
disseminat,disseminated
27,2701
25054867081722214751384251667,2505486708172221475138425166790445416617
83309307037750687697748584032,8330930703775068769774858403241324746437
87380126740538923612230370779727025191,8738012674053892361223037077972702519134
7821146,7821146668999684522704295458971092216365
448727403837333819852358842028,4487274038373338198523588420284015098157
556235809,5562358098672563820056521551995179355106
60938921466869372,6093892146686937298811915601156337012486
61442381001127558286232596,6144238100112755828623259628572648121538
89965893747728751,8996589374772875139337710556980245575743
8624279864114379284356,8624279864114379284356205759555001443080
7205935530520700706072,7205935530520700706072233999463990571311
2323746733771,2323746733771474581625530698032499033676
30,300
00290866,0029086683054317870093550669443891319133
34,3460377687292360013865695939523007680913
68180127839120058014315,6818012783912005801431596441910546663236
mank,mankind
stau,staunch
38,3842063824039434163502977688802779835087
mano,manoir
seeke,seekers
respecter,respecters
mans,mansion
stay,stayed
ungrace,ungracefully
0489585867174798546677,0489585867174798546677575732056812884592
281414974006917,2814149740069179421928888171391162839102
685508046571043123854,6855080465710431238548733516530705707845
seeki,seeking
630201441,6302014417879820221162484716574682911463
85424,8542441280599762850548891309833176188498
2k,2k6
stam,stamped
46832055636316431893917626,4683205563631643189391762626993103428948
41,415
mang,mangled
6747491801634566788881078210115182,6747491801634566788881078210115182631487
stai,stairs
107222465904008553798235253885171,1072224659040085537982352538851716235182
885310,8853100672894703307954080458332419218848
treas,treasure
45,4557
numberl,numberless
20457807,2045780705413525769032535227389638474956
2595690328,2595690328869282912601392675878582847655
6703447321627224432,6703447321627224432659148585957978237529
49,4970660925048187683551600371463868591891
765682424786473617667177,7656824247864736176671770647002431119711
218748892712,2187488927129489039802562304681217514550
4424850,4424850182171330052799555131253984991993
stea,steamer
5912358504928302883,5912358504928302883293448928459137362162
spect,spectre
treac,treachery
barl,barley
imperia,imperial
52,5238285842359535646151854481657999664606
slende,slender
56,56592
2182309,2182309492703218343678206382655341157162
92206140109523453209269311762298,9220614010952345320926931176229813942204
95380996810721430123946935309,9538099681072143012394693530931524054081
424209323135872481661868382102667997,4242093231358724816618683821026679970982
366452897801917513,3664528978019175132987747952929099598069
trebl,treble
103803689914453814845626826040034567,1038036899144538148456268260400345679824
2363291236,2363291236705254214546416296891044298163
623125350606853765142311534966568,6231253506068537651423115349665683715116
338186887977,3381868879778588172919766045163533535560
56299369,5629936962809358189761491017145343556659
63,63121
67,6753958711436104089409966089471418340698
13915974645348060996015558772,1391597464534806099601555877223193450760
0784994,0784994049309189191816493272597740300748
mast,master
73489,7348915189650027442328981181709248273610
973108740264753658257565,9731087402647536582575657351059978314264
04565779272035205921345,0456577927203520592134592427296520668333
auction,auctioneer
10639868703668263299050577706266,1063986870366826329905057770626639786845
342890286158327730479483097,3428902861583277304794830971705537485109
311398110928315,3113981109283158321693156386745974744958
admit,admitted
330352211182907159753882183,3303522111829071597538821839777552812981
entertainm,entertainment
59433004036376259,5943300403637625911891956915616261227047
uneven,uneventful
eagerne,eagerness
70,703
74,7419756608619533492312940263904930982014
downloadi,downloading
3821786226099916008,3821786226099916008675244626545702896906
releasin,releasing
78,7856814114380215238767064550632330672339
maro,marooned
basa,basalt
downloade,downloaded
0269424810854530,0269424810854530602810627264236538250773
mars,marshy
73674305745187265414016446924576792185,7367430574518726541401644692457679218575
32574466820259430618801773091,3257446682025943061880177309110921274113
686096896846408583341310178581427109,6860968968464085833413101785814271095541
387064858588646221,3870648585886462216114103435703428788629
545196756559181968690885283,5451967565591819686908852834348860508285
751550639981016466414,7515506399810164664145921024068382946032
bart,bartered
376255258757455303112991914341109413,3762552587574553031129919143411094130882
stei,steinem
dumbs,dumbstruck
marc,march
stee,steel
32836210192822937243590,3283621019282293724359028300388444570138
81,8199775133263932215794782124933070511073
marg,margaret
basi,basic
3914854879251402888502518978,3914854879251402888502518978807602383899
1039655873354980385099514346350617536,1039655873354980385099514346350617536148
85,85608
mark,marked
respectab,respectable
base,based
89,8990
457563303365567773748086441099691,4575633033655677737480864410996914182777
trend,trended
90669522404465215899286420343509885,9066952240446521589928642034350988584226
unwitt,unwitting
0960285941580971991,0960285941580971991342931329514592437363
0180134,0180134351593044285384894182567887072123
261717676,2617176761915542925704384322399184822617
392101519323510,3921015193235101390117789997483527186469
tremo,tremor
pyram,pyramids
77625678627694699472806060,7762567862769469947280606094290314917493
92,92186
125929366840591370059526,1259293668405913700595269149344218618917
4510774007719463980462650777766140535,4510774007719463980462650777766140535248
96,9600
4835626961661,4835626961661980572526612206797540621062
7t,7th
7865480871476464,7865480871476464512824264478216644266616
97185976897042759041500946595,9718597689704275904150094659525276348762
328352167280,3283521672802137241594734409549831613832
1874843892317729261354302493256289,1874843892317729261354302493256289637136
